VA_DATE,VOLCANO_NAME,VOLCANO_ID,OBS_DATE,OBS_LOWALT,OBS_HIGHALT,OBS_CONTOUR,FCST+6_DATE,FCST+6_LOWALT,FCST+6_HIGHALT,FCST+6_CONTOUR,FCST+12_DATE,FCST+12_LOWALT,FCST+12_HIGHALT,FCST+12_CONTOUR,FCST+18_DATE,FCST+18_LOWALT,FCST+18_HIGHALT,FCST+18_CONTOUR
201803050109,REVENTADOR,352010,201803050045,SFC,FL160,S0000W07753S0004W07739S0005W07739S0007W07753S0000W07753,201803050700,SFC,FL160,N0001W07759S0004W07739S0005W07739S0007W07759N0001W07759,201803051300,SFC,FL160,N0001W07759S0005W07739S0005W07739S0007W07759N0001W07759,201803051900,None,None,NO ASH
201803041941,REVENTADOR,352010,201803041915,SFC,FL160,S0001W07812S0004W07739S0006W07739S0011W07812S0001W07812,201803050130,SFC,FL160,S0004W07739S0006W07739S0021W07811S0011W07815S0004W07739,201803050730,None,None,NO ASH,201803051330,None,None,NO ASH
201803041348,REVENTADOR,352010,201803041315,SFC,FL160,N0002W07811S0003W07740S0006W07740S0004W07811N0002W07811,201803041930,SFC,FL160,N0000W07811S0003W07739S0007W07739S0007W07811N0000W07811,201803050130,SFC,FL160,S0000W07812S0003W07739S0007W07740S0007W07811S0000W07812,201803050730,SFC,FL160,N0001W07813S0003W07739S0007W07740S0008W07813N0001W07813
201803040201,REVENTADOR,352010,201803040130,SFC,FL160,N0004W07802S0004W07740S0005W07740S0006W07805N0004W07802,201803040730,SFC,FL160,N0007W07807S0003W07740S0006W07740S0005W07810N0007W07807,201803041330,None,None,NO ASH,201803041930,None,None,NO ASH
201803020256,REVENTADOR,352010,201803020230,SFC,FL160,N0020W07805S0004W07738S0009W07740N0010W07813N0020W07805,201803020830,SFC,FL160,N0018W07801S0003W07738S0008W07740N0009W07810N0018W07801,201803021430,SFC,FL160,N0028W07811S0004W07738S0008W07740N0016W07819N0028W07811,201803022030,None,None,NO ASH
201803011054,REVENTADOR,352010,201803010915,SFC,FL130,N0002W07745S0006W07738S0007W07739S0003W07748N0002W07745,201803011530,None,None,NO ASH,201803012130,None,None,NO ASH,201803020330,None,None,NO ASH
201802271316,REVENTADOR,352010,201802271230,SFC,FL160,N0002W07728S0000W07726S0005W07738S0004W07739N0002W07728,201802271830,SFC,FL160,N0004W07726S0002W07722S0006W07738S0004W07739N0004W07726,201802280030,None,None,NO ASH,201802280630,None,None,NO ASH
201802261226,REVENTADOR,352010,201802261145,SFC,FL170,N0008W07729N0005W07723S0005W07737S0004W07740N0008W07729,201802261800,SFC,FL170,N0006W07726N0001W07722S0005W07738S0004W07740N0006W07726,201802270000,SFC,FL170,N0003W07724S0002W07722S0005W07738S0003W07740N0003W07724,201802270600,None,None,NO ASH
201802260626,REVENTADOR,352010,201802260600,SFC,FL170,N0013W07734N0012W07725S0007W07738S0005W07741N0013W07734,201802261200,SFC,FL170,N0020W07726N0019W07718S0007W07738S0004W07741N0020W07726,201802261800,SFC,FL170,N0025W07723N0023W07714S0007W07737S0005W07742N0025W07723,201802270000,SFC,FL170,N0025W07722N0023W07714S0007W07737S0004W07741N0025W07722
201802260028,REVENTADOR,352010,201802260000,SFC,FL170,N0001W07732S0002W07729S0005W07739S0004W07740N0001W07732,201802260600,SFC,FL170,N0004W07731S0000W07727S0005W07739S0004W07740N0004W07731,201802261200,SFC,FL170,N0005W07732N0001W07728S0005W07739S0004W07739N0005W07732,201802261800,SFC,FL170,N0006W07732N0001W07728S0005W07739S0004W07740N0006W07732
201802251840,REVENTADOR,352010,201802251715,SFC,FL210,N0013W07723N0013W07720N0007W07720N0008W07723N0013W07723,201802252330,SFC,FL210,N0140W07538N0128W07537N0128W07544N0138W07544N0139W07544N0140W07538,201802260530,None,None,NO ASH,201802261130,None,None,NO ASH
201802250657,REVENTADOR,352010,201802250630,SFC,FL190,N0035W07716N0032W07701S0007W07738S0004W07740N0035W07716,201802251230,SFC,FL190,N0034W07714N0033W07701S0007W07738S0005W07741N0034W07714,201802251830,None,None,NO ASH,201802260030,None,None,NO ASH
201802250059,REVENTADOR,352010,201802250030,SFC,FL190,N0021W07646N0013W07641N0006W07715S0005W07739S0004W07740N0013W07722N0021W07646,201802250630,SFC,FL190,N0045W07649N0033W07640S0005W07739S0004W07740N0045W07649,201802251230,SFC,FL190,N0045W07650N0033W07640S0005W07739S0004W07739N0045W07650,201802251830,SFC,FL190,N0042W07644N0028W07637S0005W07739S0004W07740N0042W07644
201802241343,REVENTADOR,352010,201802241300,SFC,FL160,S0000W07725S0007W07726S0004W07739S0000W07725,201802241900,SFC,FL160,N0001W07721S0008W07720S0004W07739N0001W07721,201802250100,SFC,FL160,N0001W07721S0008W07721S0004W07739N0001W07721,201802250700,None,None,NO ASH
201802240756,REVENTADOR,352010,201802240730,SFC,FL160,S0002W07735S0015W07656S0030W07704S0008W07740S0002W07735,201802241330,SFC,FL160,S0002W07734S0015W07655S0029W07704S0008W07738S0002W07734,201802241930,SFC,FL160,S0002W07735S0016W07655S0031W07703S0008W07740S0002W07735,201802250130,None,None,NO ASH
201802240219,REVENTADOR,352010,201802240200,SFC,FL160,S0004W07738S0010W07718S0015W07721S0005W07740S0004W07738,201802240800,SFC,FL160,S0004W07738S0011W07717S0017W07720S0006W07740S0004W07738,201802241400,None,None,NO ASH,201802242000,None,None,NO ASH
201802231848,REVENTADOR,352010,201802231830,SFC,FL180,S0014W07724S0014W07722S0017W07722S0016W07724S0014W07724,201802240030,None,None,NO ASH,201802240630,None,None,NO ASH,201802241230,None,None,NO ASH
201802222301,REVENTADOR,352010,201802222215,SFC,FL180,S0004W07738S0008W07728S0013W07730S0007W07739S0004W07738,201802230430,SFC,FL180,S0004W07738S0010W07718S0016W07722S0007W07739S0004W07738,201802231030,SFC,FL180,S0004W07738S0010W07717S0016W07722S0007W07738S0004W07738,201802231630,None,None,NO ASH
201802221729,REVENTADOR,352010,201802221700,SFC,FL160,S0005W07737S0016W07725S0023W07735S0005W07739S0005W07737,201802222300,SFC,FL160,S0003W07738S0012W07721S0020W07731S0007W07739S0003W07738,201802230500,SFC,FL160,S0004W07739S0005W07722S0016W07726S0006W07740S0004W07739,201802231100,SFC,FL160,S0004W07738S0005W07720S0017W07726S0004W07740S0004W07738
201802220734,REVENTADOR,352010,201802220700,SFC,FL200,S0003W07733S0016W07706S0031W07722S0009W07740S0003W07733,201802221300,SFC,FL200,S0002W07730S0018W07703S0032W07721S0010W07738S0002W07730,201802221900,SFC,FL200,S0001W07729S0018W07702S0031W07723S0011W07738S0001W07729,201802230100,None,None,NO ASH
201802220147,REVENTADOR,352010,201802220100,SFC,FL230,S0005W07737S0040W07701S0046W07708S0005W07738S0005W07737,201802220700,SFC,FL230,S0004W07738S0049W07639S0101W07650S0005W07739S0004W07738,201802221300,SFC,FL230,S0005W07735S0044W07632S0059W07646S0005W07738S0005W07735,201802221900,SFC,FL230,S0005W07735S0044W07632S0059W07646S0006W07738S0005W07735
201802212037,REVENTADOR,352010,201802212015,SFC,FL150,S0005W07739S0008W07732S0009W07736S0005W07739,201802220230,SFC,FL150,S0004W07739S0008W07732S0009W07736S0005W07739S0004W07739,201802220830,SFC,FL150,S0004W07739S0008W07732S0009W07736S0004W07739,201802221430,None,None,NO ASH
201802210923,REVENTADOR,352010,201802210845,SFC,FL150,S0010W07743S0010W07735S0029W07729S0029W07743S0010W07743,201802211500,None,None,NO ASH,201802212100,None,None,NO ASH,201802220300,None,None,NO ASH
201802202148,REVENTADOR,352010,201802202115,SFC,FL150,S0003W07738S0037W07717S0046W07734S0004W07741S0003W07738,201802210330,SFC,FL150,S0002W07738S0037W07716S0044W07734S0004W07740S0002W07738,201802210930,None,None,NO ASH,201802211530,None,None,NO ASH
201802192218,REVENTADOR,352010,201802192115,SFC,FL150,S0005W07738S0010W07732S0013W07737S0006W07740S0005W07738,201802200330,SFC,FL150,S0005W07738S0015W07735S0015W07744S0005W07740S0005W07738,201802200930,SFC,FL150,S0004W07739S0011W07728S0016W07735S0006W07740S0004W07739,201802201530,SFC,FL150,S0004W07740S0004W07738S0017W07735S0017W07744S0004W07740
201802192214,REVENTADOR,352010,201802192115,SFC,FL150,S0005W07738S0010W07732S0013W07737S0006W07740S0005W07738,201802200330,SFC,FL150,S0005W07738S0015W07735S0015W07744S0005W07740S0005W07738,201802200930,SFC,FL150,S0004W07739S0011W07728S0016W07735S0006W07740S0004W07739,201802201530,SFC,FL150,S0004W07740S0004W07738S0017W07735S0017W07744S0004W07740
201802192141,REVENTADOR,352010,201802192115,SFC,FL150,S0005W07738S0010W07732S0013W07737S0006W07740S0005W07738,201802200330,SFC,FL150,S0005W07738S0015W07735S0015W07744S0005W07740S0005W07738,201802200930,SFC,FL150,S0004W07739S0011W07728S0016W07735S0006W07740S0004W07739,201802201530,SFC,FL150,S0004W07740S0004W07738S0017W07735S0017W07744S0004W07740
201802191109,REVENTADOR,352010,201802191045,SFC,FL150,S0005W07740S0006W07738S0017W07740S0012W07753S0005W07740,201802191700,SFC,FL150,S0006W07738S0017W07740S0013W07753S0006W07739S0006W07738,201802192300,SFC,FL150,S0005W07740S0005W07739S0019W07734S0017W07746S0005W07740,201802200500,SFC,FL150,S0004W07740S0005W07738S0020W07734S0018W07746S0004W07740
201802190521,REVENTADOR,352010,201802190500,SFC,FL160,S0005W07740S0006W07739S0016W07744S0009W07751S0005W07740,201802191100,SFC,FL160,S0004W07755S0005W07740S0006W07738S0015W07753S0004W07755,201802191700,SFC,FL160,S0005W07740S0006W07739S0018W07753S0005W07755S0005W07740,201802192300,SFC,FL160,S0005W07740S0007W07739S0019W07752S0006W07754S0005W07740
201802182326,REVENTADOR,352010,201802182300,SFC,FL150,S0004W07738S0015W07731S0016W07740S0006W07740S0004W07738,201802190500,SFC,FL150,S0004W07741S0004W07738S0018W07740S0016W07749S0004W07741,201802191100,SFC,FL150,S0004W07739S0018W07734S0018W07743S0004W07741S0004W07739,201802191700,SFC,FL150,S0004W07740S0004W07738S0018W07740S0016W07749S0004W07740
201802181641,REVENTADOR,352010,201802181615,SFC,FL160,S0004W07740S0005W07739S0039W07807S0025W07819S0004W07740,201802182230,SFC,FL160,S0003W07740S0005W07738S0038W07806S0024W07819S0003W07740,201802190430,None,None,NO ASH,201802191030,None,None,NO ASH
201802181010,REVENTADOR,352010,201802180945,SFC,FL160,N0011W07806S0003W07738S0006W07739N0004W07810N0011W07806,201802181600,SFC,FL160,N0013W07803S0002W07736S0006W07738N0008W07809N0013W07803,201802182200,SFC,FL160,S0002W07737S0007W07737S0014W07811S0004W07812S0002W07737,201802190400,None,None,NO ASH
201802180450,REVENTADOR,352010,201802180430,SFC,FL160,N0007W07801S0004W07738S0006W07741S0000W07804N0007W07801,201802181030,SFC,FL160,N0009W07807S0003W07738S0008W07740S0001W07810N0009W07807,201802181630,SFC,FL160,N0012W07810S0003W07738S0008W07741S0000W07812N0012W07810,201802182230,SFC,FL160,N0011W07811S0002W07738S0008W07740S0005W07814N0011W07811
201802172258,REVENTADOR,352010,201802172230,SFC,FL160,N0008W07800S0004W07739S0005W07740S0002W07805N0008W07800,201802180430,SFC,FL160,N0008W07805S0004W07739S0005W07740S0003W07808N0008W07805,201802181030,SFC,FL160,N0009W07806S0004W07738S0005W07739S0003W07808N0009W07806,201802181630,SFC,FL160,N0009W07806S0004W07738S0005W07739S0003W07808N0009W07806
201802171717,REVENTADOR,352010,201802171700,SFC,FL160,N0000W07753S0002W07739S0005W07740S0007W07753N0000W07753,201802172300,SFC,FL160,N0002W07755S0002W07738S0006W07738S0007W07757N0002W07755,201802180500,SFC,FL160,N0003W07757S0002W07737S0007W07738S0007W07759N0003W07757,201802181100,SFC,FL160,N0002W07759S0002W07737S0007W07738S0007W07759N0002W07759
201802170415,REVENTADOR,352010,201802170330,SFC,FL160,N0002W07753S0004W07739S0002W07755N0002W07753,201802170930,SFC,FL160,N0001W07755S0004W07739S0003W07755N0001W07755,201802171530,SFC,FL160,N0002W07754S0003W07739S0002W07755N0002W07754,201802172130,None,None,NO ASH
201802162227,REVENTADOR,352010,201802162200,SFC,FL180,N0018W07802S0004W07740S0005W07740N0008W07807N0018W07802,201802170400,SFC,FL180,N0012W07805S0004W07739S0005W07740N0002W07811N0012W07805,201802171000,SFC,FL180,N0009W07807S0004W07739S0005W07740S0000W07812N0009W07807,201802171600,SFC,FL180,N0006W07808S0004W07739S0005W07740S0003W07813N0006W07808
201802161025,REVENTADOR,352010,201802161000,SFC,FL150,N0013W07756S0004W07740S0005W07740N0004W07802N0013W07756,201802161600,SFC,FL150,N0013W07755S0004W07738S0005W07741N0004W07802N0013W07755,201802162200,SFC,FL150,N0013W07755S0004W07738S0005W07741N0004W07802N0013W07755,201802170400,SFC,FL150,N0012W07755S0004W07739S0005W07740N0004W07802N0012W07755
201802150204,REVENTADOR,352010,201802150130,SFC,FL150,N0028W07802S0001W07737S0008W07743N0011W07819N0028W07802,201802150730,SFC,FL150,N0032W07759N0002W07735S0007W07741N0014W07814N0032W07759,201802151330,SFC,FL150,N0033W07758N0002W07737S0007W07740N0014W07811N0033W07758,201802151930,None,None,NO ASH
201802150200,REVENTADOR,352010,201802150130,SFC,FL150,N0028W07802S0001W07737S0008W07743N0011W07819N0028W07802,201802150730,SFC,FL150,N0032W07759N0002W07735S0007W07741N0014W07814N0032W07759,201802151330,SFC,FL150,N0033W07758N0002W07737S0007W07740N0014W07811N0033W07758,201802151930,None,None,NO ASH
201802142014,REVENTADOR,352010,201802141945,SFC,FL150,N0053W07813S0002W07737S0007W07743N0038W07835N0053W07813,201802150200,SFC,FL150,N0055W07813S0002W07736S0007W07742N0040W07836N0055W07813,201802150800,SFC,FL150,N0057W07813S0001W07736S0008W07743N0042W07837N0057W07813,201802151400,None,None,NO ASH
201802141421,REVENTADOR,352010,201802141345,SFC,FL150,N0001W07749S0005W07739S0006W07740S0003W07751N0001W07749,201802142000,SFC,FL150,N0004W07748S0005W07738S0006W07740S0001W07751N0004W07748,201802150200,SFC,FL150,N0004W07747S0005W07739S0005W07740S0002W07751N0004W07747,201802150800,SFC,FL150,N0004W07747S0005W07739S0006W07739S0002W07752N0004W07747
201802140826,REVENTADOR,352010,201802140800,SFC,FL150,N0009W07755S0004W07740S0006W07739S0002W07801N0009W07755,201802141400,SFC,FL150,N0010W07759S0002W07738S0007W07738S0002W07805N0010W07759,201802142000,SFC,FL150,N0009W07801S0005W07737S0008W07739S0002W07806N0009W07801,201802150200,SFC,FL150,N0013W07756S0005W07738S0008W07740N0002W07805N0013W07756
201802140247,REVENTADOR,352010,201802140215,SFC,FL150,N0015W07807S0001W07739S0007W07740N0001W07814N0015W07807,201802140830,SFC,FL150,N0022W07802S0001W07737S0005W07741N0007W07808N0022W07802,201802141430,SFC,FL150,N0024W07804S0002W07736S0006W07741N0007W07810N0024W07804,201802142030,None,None,NO ASH
201802132115,REVENTADOR,352010,201802132030,SFC,FL150,N0007W07752S0002W07739S0005W07740S0001W07758N0007W07752,201802140230,SFC,FL150,N0008W07752S0002W07739S0005W07740S0001W07758N0008W07752,201802140830,SFC,FL150,N0010W07750S0002W07739S0005W07740N0003W07755N0010W07750,201802141430,SFC,FL150,N0010W07750S0002W07738S0005W07740N0004W07754N0010W07750
201802132056,REVENTADOR,352010,201802132030,SFC,FL150,N0007W07752S0002W07739S0005W07740S0001W07758N0007W07752,201802140230,SFC,FL150,N0008W07752S0002W07739S0005W07740S0001W07758N0008W07752,201802140830,SFC,FL150,N0010W07750S0002W07739S0005W07740N0003W07755N0010W07750,201802141430,SFC,FL150,N0010W07750S0002W07738S0005W07740N0004W07754N0010W07750
201802131521,REVENTADOR,352010,201802131445,SFC,FL150,N0007W07811S0004W07739S0003W07813N0007W07811,201802132100,SFC,FL150,N0007W07811S0004W07739S0003W07812N0007W07811,201802140300,SFC,FL150,N0010W07809S0004W07740N0000W07812N0010W07809,201802140900,SFC,FL150,N0011W07808S0004W07739N0002W07812N0011W07808
201802130941,REVENTADOR,352010,201802130915,SFC,FL150,N0032W07823S0004W07740S0005W07739N0010W07838N0032W07823,201802131530,SFC,FL150,N0034W07822S0004W07739S0005W07739N0010W07839N0034W07822,201802132130,SFC,FL150,N0034W07822S0003W07739S0005W07740N0010W07840N0034W07822,201802140330,SFC,FL150,N0034W07822S0004W07738S0005W07739N0010W07839N0034W07822
201802130404,REVENTADOR,352010,201802130345,SFC,FL150,N0011W07805S0003W07740S0005W07740S0000W07808N0011W07805,201802131000,SFC,FL150,N0005W07808S0003W07739S0005W07740S0006W07810N0005W07808,201802131600,SFC,FL150,N0008W07808S0004W07739S0004W07811N0008W07808,201802132200,SFC,FL150,N0011W07809S0003W07739S0005W07738S0004W07812N0011W07809
201802122208,REVENTADOR,352010,201802122145,SFC,FL150,N0016W07806S0002W07738S0006W07741N0005W07815N0016W07806,201802130400,SFC,FL150,N0019W07805S0002W07738S0007W07741N0007W07813N0019W07805,201802131000,None,None,NO ASH,201802131600,None,None,NO ASH
201802121347,REVENTADOR,352010,201802121315,SFC,FL150,S0003W07740S0006W07739S0021W07759S0011W07804S0003W07740,201802121930,SFC,FL150,S0004W07740S0007W07738S0020W07802S0009W07804S0004W07740,201802130130,SFC,FL150,S0004W07740S0007W07738S0016W07801S0007W07805S0004W07740,201802130730,SFC,FL150,S0004W07804S0004W07740S0007W07739S0017W07801S0004W07804
201802120756,REVENTADOR,352010,201802120730,SFC,FL140,S0003W07740S0005W07738S0048W07805S0032W07822S0003W07740,201802121330,SFC,FL140,S0003W07741S0005W07738S0049W07804S0031W07823S0003W07741,201802121930,None,None,NO ASH,201802130130,None,None,NO ASH
201802120218,REVENTADOR,352010,201802120145,SFC,FL140,S0004W07740S0005W07738S0017W07741S0015W07749S0004W07740,201802120800,SFC,FL140,S0004W07740S0004W07737S0018W07741S0016W07751S0004W07740,201802121400,None,None,NO ASH,201802122000,None,None,NO ASH
201802110809,REVENTADOR,352010,201802110745,SFC,FL150,S0004W07738S0100W07649S0117W07741S0005W07740S0004W07738,201802111400,SFC,FL150,S0004W07738S0059W07649S0116W07741S0004W07740S0004W07738,201802112000,None,None,NO ASH,201802120200,None,None,NO ASH
201802110218,REVENTADOR,352010,201802110200,SFC,FL140,S0005W07739S0106W07659S0113W07718S0007W07741S0005W07739,201802110800,SFC,FL140,S0003W07740S0107W07653S0117W07720S0007W07741S0003W07740,201802111400,None,None,None,201802112000,None,None,None
201802101841,REVENTADOR,352010,201802101815,SFC,FL150,S0004W07740S0005W07739S0017W07744S0013W07753S0004W07740,201802110030,SFC,FL150,S0004W07738S0004W07738S0020W07746S0014W07753S0004W07738,201802110630,SFC,FL150,S0005W07738S0022W07732S0022W07746S0006W07741S0005W07738,201802111230,SFC,FL150,S0003W07740S0005W07737S0022W07746S0016W07757S0003W07740
201802101313,REVENTADOR,352010,201802101215,SFC,FL150,S0004W07740S0022W07719S0032W07733S0004W07740,201802101830,SFC,FL150,S0004W07741S0023W07718S0032W07733S0004W07741,201802110030,None,None,None,201802110630,None,None,None
201802100335,REVENTADOR,352010,201802100315,SFC,FL160,S0005W07738S0026W07715S0035W07738S0005W07739S0005W07738,201802100930,SFC,FL160,S0004W07739S0005W07738S0030W07717S0037W07741S0004W07739,201802101530,SFC,FL160,S0005W07740S0005W07738S0035W07723S0037W07747S0005W07740,201802102130,SFC,FL160,S0005W07740S0005W07740S0036W07733S0037W07754S0005W07740
201802092200,REVENTADOR,352010,201802092130,SFC,FL150,S0005W07738S0020W07720S0029W07737S0005W07739S0005W07738,201802100330,SFC,FL150,S0004W07739S0005W07738S0022W07725S0028W07738S0004W07739,201802100930,SFC,FL150,S0004W07740S0005W07738S0023W07729S0027W07745S0004W07740,201802101530,SFC,FL150,S0004W07740S0005W07739S0026W07740S0021W07753S0004W07740
201802091627,REVENTADOR,352010,201802091600,SFC,FL150,S0005W07739S0015W07735S0016W07743S0005W07739,201802092200,SFC,FL150,S0004W07739S0017W07734S0016W07741S0004W07739,201802100400,SFC,FL150,S0004W07739S0020W07731S0021W07741S0004W07739,201802101000,SFC,FL150,S0004W07740S0022W07730S0022W07740S0004W07740
201802091035,REVENTADOR,352010,201802091015,SFC,FL150,S0002W07738S0032W07725S0032W07746S0004W07740S0002W07738,201802091630,SFC,FL150,S0002W07740S0003W07738S0032W07723S0032W07746S0002W07740,201802092230,SFC,FL150,S0002W07740S0002W07738S0031W07723S0032W07747S0002W07740,201802100430,SFC,FL150,S0001W07738S0031W07724S0031W07747S0003W07741S0001W07738
201802090440,REVENTADOR,352010,201802090415,SFC,FL150,S0004W07738S0023W07728S0027W07740S0005W07740S0004W07738,201802091030,SFC,FL150,S0004W07740S0004W07738S0026W07734S0026W07746S0004W07740,201802091630,SFC,FL150,S0004W07738S0024W07729S0026W07743S0004W07740S0004W07738,201802092230,None,None,NO ASH
201802081705,REVENTADOR,352010,201802081630,SFC,FL160,S0005W07740S0005W07740S0019W07738S0017W07752S0005W07740,201802082230,SFC,FL160,S0004W07739S0005W07739S0019W07743S0016W07750S0004W07739,201802090430,SFC,FL160,S0004W07739S0004W07739S0019W07743S0016W07749S0004W07739,201802091030,SFC,FL160,S0004W07740S0005W07739S0019W07742S0017W07749S0004W07740
201802081133,REVENTADOR,352010,201802081115,SFC,FL160,S0006W07740S0006W07738S0022W07744S0016W07752S0006W07740,201802081730,SFC,FL160,S0006W07740S0006W07738S0022W07744S0016W07752S0006W07740,201802082330,None,None,NO ASH,201802090530,None,None,NO ASH
201802080558,REVENTADOR,352010,201802080530,SFC,FL160,S0006W07741S0007W07737S0015W07740S0012W07748S0006W07741,201802081130,SFC,FL160,S0006W07740S0006W07737S0016W07739S0012W07749S0006W07740,201802081730,None,None,NO ASH,201802082330,None,None,NO ASH
201802080240,REVENTADOR,352010,201802080200,SFC,FL160,N0016W07753N0014W07746S0007W07747S0007W07755N0016W07753,201802080800,None,None,NO ASH,201802081400,SFC,FL160,N0010W07756S0004W07739S0005W07739S0004W07758N0010W07756,201802082000,SFC,FL160,N0011W07757S0004W07739S0005W07740S0005W07758N0011W07757
201802072135,REVENTADOR,352010,201802072100,SFC,FL160,S0004W07740S0005W07739S0019W07754S0010W07758S0004W07740,201802080300,SFC,FL160,S0004W07740S0005W07739S0017W07756S0005W07759S0004W07740,201802080900,SFC,FL160,S0004W07739S0005W07739S0018W07756S0005W07759S0004W07739,201802081500,None,None,None
